datetime,open,high,low,close,volume
2023-10-19 20:52:00,230.94,230.99,230.94,230.97,2.7119379
2023-10-20 06:52:00,236.65,236.91,236.91,236.65,5.55043905
2023-10-20 06:50:00,237.04,237.08,237.04,237.08,2.24291309
2023-10-20 06:49:00,237.05,237.13,237.08,237.13,1.73044181
2023-10-20 06:48:00,237.0,237.08,237.04,237.08,6.5342783
2023-10-20 06:47:00,237.01,237.24,237.01,237.11,10.50270916
2023-10-20 06:46:00,236.77,236.94,236.77,236.94,7.1568729
2023-10-20 06:45:00,236.76,236.85,236.8,236.76,3.05874536
2023-10-20 06:44:00,236.83,236.99,236.89,236.83,6.02263132
2023-10-20 06:43:00,236.93,236.99,236.98,236.93,0.97847414
2023-10-20 06:42:00,236.59,237.04,236.74,236.91,15.24022162
2023-10-20 06:41:00,236.78,236.9,236.88,236.78,13.80645884
2023-10-20 06:40:00,236.88,236.94,236.94,236.92,4.58857889
2023-10-20 06:39:00,236.86,237.15,236.86,236.99,69.84957539
2023-10-20 06:38:00,236.64,236.81,236.78,236.81,22.56826554
2023-10-20 06:37:00,236.66,236.8,236.66,236.8,4.11759858
2023-10-20 06:36:00,236.36,236.57,236.36,236.57,3.07377549
2023-10-20 06:35:00,236.33,236.76,236.6,236.33,36.9315866
2023-10-20 06:34:00,236.63,236.73,236.73,236.66,7.96106038
2023-10-20 06:33:00,236.69,236.8,236.72,236.69,2.33277756
2023-10-20 06:32:00,236.65,236.73,236.65,236.73,1.48708024
2023-10-20 06:31:00,236.39,236.7,236.39,236.69,19.77178345
2023-10-20 06:30:00,236.32,236.49,236.49,236.39,24.84977234
2023-10-20 06:29:00,236.61,236.61,236.61,236.61,2.14329604
2023-10-20 06:28:00,236.56,236.67,236.67,236.6,9.91338532
2023-10-20 06:26:00,236.62,236.77,236.62,236.77,13.106431
2023-10-20 06:25:00,236.51,236.62,236.51,236.62,3.38161634
2023-10-20 06:24:00,236.56,236.61,236.61,236.57,18.4901
2023-10-20 06:23:00,236.58,236.78,236.58,236.78,1.4990947
2023-10-20 06:22:00,236.27,236.58,236.27,236.58,12.17292002
2023-10-20 06:21:00,235.87,236.27,235.87,236.27,46.26957363
2023-10-20 06:20:00,235.91,236.01,236.01,235.91,0.2492027
2023-10-20 06:19:00,235.98,236.17,236.17,236.01,10.31919253
2023-10-20 06:18:00,236.09,236.22,236.09,236.22,0.28867938
2023-10-20 06:17:00,235.91,236.09,235.91,236.09,0.48138293
2023-10-20 06:16:00,235.9,235.91,235.9,235.91,0.71294253
2023-10-20 06:15:00,235.8,235.91,235.85,235.8,8.28756805
2023-10-20 06:14:00,235.83,235.91,235.86,235.91,4.78092842
2023-10-20 06:12:00,235.89,236.15,236.15,236.03,72.46052357
2023-10-20 06:11:00,236.18,236.4,236.3,236.18,27.9303411
2023-10-20 06:10:00,236.06,236.26,236.06,236.26,26.44301962
2023-10-20 06:09:00,235.97,236.07,236.07,236.05,3.34951236
2023-10-20 06:08:00,235.88,236.35,235.91,236.33,98.8832388
2023-10-20 06:07:00,235.96,236.02,235.98,235.96,0.14789995
2023-10-20 06:04:00,236.04,236.04,236.04,236.04,0.05852627
2023-10-20 06:03:00,236.0,236.19,236.19,236.0,7.33272617
2023-10-20 06:02:00,236.04,236.24,236.15,236.24,17.87472153
2023-10-20 06:01:00,236.3,236.42,236.35,236.3,4.51862787
2023-10-20 06:00:00,236.38,236.63,236.61,236.38,7.67434267
2023-10-20 05:59:00,236.46,236.59,236.59,236.55,3.95578397
2023-10-20 05:58:00,236.48,236.65,236.58,236.48,2.52651721
2023-10-20 05:57:00,236.39,236.55,236.39,236.55,26.37340679
2023-10-20 05:56:00,236.07,236.33,236.07,236.33,1.23100381
2023-10-20 05:55:00,236.18,236.3,236.3,236.18,10.61657622
2023-10-20 05:54:00,236.21,236.29,236.29,236.23,5.60374726
2023-10-20 05:53:00,236.07,236.25,236.18,236.25,35.49435391
2023-10-20 05:51:00,236.17,236.33,236.17,236.33,1.23731545
2023-10-20 05:50:00,236.06,236.2,236.06,236.2,0.8262333
2023-10-20 05:49:00,236.14,236.4,236.34,236.14,15.81113127
2023-10-20 05:48:00,236.27,236.39,236.31,236.39,11.62503112
2023-10-20 05:47:00,236.3,236.56,236.56,236.3,32.36008061
2023-10-20 05:46:00,236.19,236.65,236.19,236.65,28.45037492
2023-10-20 05:45:00,236.16,236.27,236.16,236.24,11.7972882
2023-10-20 05:44:00,235.87,236.08,235.87,236.08,31.09034276
2023-10-20 05:43:00,235.92,235.92,235.92,235.92,2.55811643
2023-10-20 05:42:00,235.91,236.23,236.19,235.91,32.12734398
2023-10-20 05:41:00,236.12,236.19,236.15,236.12,0.76568918
2023-10-20 05:40:00,236.15,236.42,236.3,236.15,25.27189984
2023-10-20 05:39:00,235.69,236.26,235.7,236.26,24.60358525
2023-10-20 05:38:00,235.68,235.91,235.91,235.68,2.96755191
2023-10-20 05:37:00,235.75,235.91,235.76,235.8,5.56725765
2023-10-20 05:36:00,235.36,235.57,235.37,235.57,37.33091534
2023-10-20 05:35:00,235.15,235.4,235.4,235.37,6.67646386
2023-10-20 05:34:00,235.01,235.39,235.01,235.37,23.19017134
2023-10-20 05:33:00,234.85,235.23,235.14,234.86,11.1264604
2023-10-20 05:32:00,234.7,235.33,235.14,235.27,77.42346232
2023-10-20 05:31:00,235.1,236.13,236.05,235.11,127.81130512
2023-10-20 05:30:00,236.07,236.3,236.17,236.16,4.27722757
2023-10-20 05:29:00,235.88,236.01,235.92,236.01,2.83839424
