datetime,open,high,low,close,volume
2022-07-20 09:00:00,1527.9,1555.64,1532.53,1551.15,6381.44900375
2022-08-14 09:00:00,1997.95,2013.75,2000.55,2010.12,5757.76684312
2022-08-14 08:00:00,1994.62,2018.56,2017.53,2000.55,18755.13581562
2022-08-14 07:00:00,1992.36,2031.39,1994.01,2017.58,30777.97696033
2022-08-14 06:00:00,1989.53,1997.33,1993.62,1993.91,4821.92462297
2022-08-14 05:00:00,1986.97,1997.0,1992.59,1993.27,6493.56149426
2022-08-14 04:00:00,1981.23,2000.0,1986.88,1992.73,10155.99063055
2022-08-14 03:00:00,1982.82,1990.4,1988.67,1986.88,6023.464814
2022-08-14 02:00:00,1983.03,1991.84,1989.1,1988.66,5222.82559801
2022-08-14 01:00:00,1971.5,1995.4,1986.72,1988.86,12034.04758317
2022-08-14 00:00:00,1975.3,1991.96,1984.72,1986.78,7519.61300666
2022-08-13 23:00:00,1975.21,1988.39,1978.92,1984.75,6167.49475202
2022-08-13 22:00:00,1978.24,1992.9,1987.72,1979.02,5510.67358865
2022-08-13 21:00:00,1983.79,1995.83,1990.39,1987.73,4959.83366815
2022-08-13 20:00:00,1967.67,1995.0,1975.72,1990.4,9696.00305666
2022-08-13 19:00:00,1972.45,1988.12,1984.15,1976.05,8031.76129899
2022-08-13 18:00:00,1975.9,2004.88,2000.88,1984.15,21604.18962578
2022-08-13 17:00:00,1987.35,2001.58,1990.95,2000.92,11766.03210761
2022-08-13 16:00:00,1984.33,1998.52,1989.3,1990.77,8211.57727794
2022-08-13 15:00:00,1979.66,1996.24,1983.03,1989.37,12024.89515352
2022-08-13 14:00:00,1976.15,1987.74,1979.2,1983.03,6725.37855281
2022-08-13 13:00:00,1975.0,1990.7,1981.14,1979.24,11356.98520661
2022-08-13 12:00:00,1964.31,1986.87,1986.84,1981.32,11625.67339944
2022-08-13 11:00:00,1973.41,1996.06,1995.06,1987.05,9204.90470995
2022-08-13 10:00:00,1990.15,2004.12,2003.31,1995.23,6095.66527576
2022-08-13 09:00:00,1982.13,2009.34,1988.57,2003.08,10487.32713194
2022-08-13 08:00:00,1982.22,2005.74,1996.77,1988.61,9846.99190874
2022-08-13 07:00:00,1994.41,2012.29,2006.37,1996.9,7958.64281969
2022-08-13 06:00:00,1995.01,2020.73,1995.16,2006.2,26681.23288585
2022-08-13 05:00:00,1990.25,2001.29,1993.53,1995.22,10898.88262451
2022-08-13 04:00:00,1987.04,2011.0,1997.57,1993.53,19198.45684289
2022-08-13 03:00:00,1969.15,1999.88,1979.52,1997.8,17853.72316641
2022-08-13 02:00:00,1961.25,1981.33,1965.36,1979.48,8935.78112515
2022-08-13 01:00:00,1957.44,1975.0,1971.31,1965.41,14696.42586223
2022-08-13 00:00:00,1947.19,1974.99,1959.94,1971.36,22940.55893469
2022-08-12 23:00:00,1927.45,1966.89,1933.09,1959.91,24608.39052532
