datetime,open,high,low,close,volume
2023-04-19 04:00:00,133.24,133.34,132.91,133.17,1167.90311346
2023-04-19 05:00:00,133.15,133.48,133.11,133.4,218.94951759
2023-04-19 06:00:00,133.46,133.53,132.18,132.22,873.83350674
2023-04-19 07:00:00,132.23,132.81,132.22,132.52,1165.06512944
2023-04-19 08:00:00,132.47,132.47,123.74,125.55,8543.27640121
2023-04-19 09:00:00,125.55,126.55,125.22,125.86,2164.7599534
2023-04-19 10:00:00,125.87,127.08,125.82,126.99,1107.52788802
2023-04-19 11:00:00,126.99,127.54,126.71,127.1,1858.06592851
2023-04-19 12:00:00,127.03,127.26,126.57,127.03,853.25204454
2023-04-19 13:00:00,126.99,127.14,126.67,127.04,1022.37518533
2023-04-19 14:00:00,127.04,128.32,127.01,128.12,3274.81323072
2023-04-19 15:00:00,128.12,128.13,126.77,127.25,1254.45324174
2023-04-19 16:00:00,127.31,127.83,126.88,127.54,666.18269147
2023-04-19 17:00:00,127.6,127.75,126.4,127.39,1232.15690163
2023-04-19 18:00:00,127.42,127.89,126.59,127.02,1179.67378183
2023-04-19 19:00:00,126.97,127.36,126.45,126.56,664.02917606
2023-04-19 20:00:00,126.52,127.18,126.43,126.69,1425.07809515
2023-04-19 21:00:00,126.66,126.91,124.84,126.34,815.20756859
2023-04-19 22:00:00,126.42,126.67,125.79,125.89,496.00947113
2023-04-19 23:00:00,125.82,125.93,122.7,124.98,3277.3551233
2023-04-20 00:00:00,124.92,125.99,124.71,125.89,697.37308974
2023-04-20 01:00:00,125.88,126.35,125.55,126.19,337.65797772
2023-04-20 02:00:00,126.22,126.49,125.19,125.25,883.47905931
2023-04-20 03:00:00,125.26,126.47,124.36,126.42,1964.23094736
2023-04-20 04:00:00,126.29,126.57,126.2,126.2,308.39297254
2023-04-20 05:00:00,126.43,126.55,125.71,126.13,238.12075124
2023-04-20 06:00:00,126.2,126.41,125.72,125.73,739.16674502
2023-04-20 07:00:00,125.75,125.86,125.21,125.33,953.65353472
2023-04-20 08:00:00,125.37,126.12,125.19,125.5,881.49126627
2023-04-20 09:00:00,125.42,126.07,125.42,125.89,482.10113413
2023-04-20 10:00:00,125.87,126.22,125.63,126.03,408.64115263
2023-04-20 11:00:00,125.89,126.07,124.96,125.15,610.833592
2023-04-20 12:00:00,125.11,126.8,124.91,126.6,838.77571503
