datetime,open,high,low,close,volume
2023-03-12 23:42:00,11.741,11.758,11.758,11.754,406.11
2023-03-12 23:41:00,11.735,11.756,11.735,11.756,283.26
2023-03-12 23:40:00,11.732,11.749,11.733,11.739,775.2
2023-03-12 23:39:00,11.725,11.739,11.728,11.739,418.98
2023-03-12 23:38:00,11.712,11.729,11.715,11.721,799.08
2023-03-12 23:37:00,11.676,11.716,11.676,11.711,1426.32
2023-03-12 23:36:00,11.673,11.681,11.675,11.681,60.89
2023-03-12 23:35:00,11.668,11.68,11.679,11.674,739.79
2023-03-12 23:34:00,11.671,11.7,11.7,11.679,299.93
2023-03-12 23:33:00,11.69,11.71,11.708,11.698,924.88
2023-03-12 23:32:00,11.701,11.733,11.717,11.706,350.26
2023-03-12 23:31:00,11.719,11.732,11.725,11.72,361.63
2023-03-12 23:30:00,11.711,11.74,11.717,11.728,752.66
2023-03-12 23:29:00,11.705,11.73,11.709,11.714,1122.63
2023-03-12 23:28:00,11.689,11.71,11.689,11.71,467.35
2023-03-12 23:27:00,11.682,11.704,11.682,11.69,744.63
2023-03-12 23:26:00,11.679,11.7,11.691,11.681,1148.43
2023-03-12 23:25:00,11.675,11.707,11.675,11.694,403.58
2023-03-12 23:24:00,11.664,11.684,11.684,11.68,987.88
2023-03-12 23:23:00,11.682,11.698,11.682,11.688,589.9
2023-03-12 23:22:00,11.681,11.697,11.692,11.69,673.71
2023-03-12 23:21:00,11.673,11.693,11.678,11.691,238.24
2023-03-12 23:20:00,11.663,11.697,11.668,11.67,2528.25
2023-03-12 23:19:00,11.66,11.686,11.686,11.669,1301.62
2023-03-12 23:18:00,11.664,11.697,11.69,11.688,484.8
2023-03-12 23:17:00,11.667,11.691,11.668,11.691,1199.52
2023-03-12 23:16:00,11.667,11.679,11.676,11.671,1708.4
2023-03-12 23:15:00,11.675,11.692,11.692,11.678,632.95
2023-03-12 23:14:00,11.682,11.7,11.7,11.688,833.14
2023-03-12 23:13:00,11.679,11.71,11.685,11.701,1063.71
2023-03-12 23:12:00,11.674,11.693,11.674,11.681,809.93
2023-03-12 23:11:00,11.67,11.687,11.67,11.677,299.74
2023-03-12 23:10:00,11.665,11.687,11.687,11.674,405.27
2023-03-12 23:09:00,11.66,11.684,11.664,11.684,317.15
2023-03-12 23:08:00,11.642,11.667,11.647,11.648,910.07
2023-03-12 23:07:00,11.598,11.651,11.598,11.651,2799.77
