datetime,open,high,low,close,volume,support,resis
2021-05-22 19:00:00,2296.57,2330.43,2255.0,2258.86,19949.33267356,902.73,4849.04
2021-05-22 20:00:00,2258.23,2367.33,2258.14,2357.0,20380.98553364,902.73,4849.04
2021-05-22 21:00:00,2357.01,2382.32,2345.26,2366.94,13837.09679589,902.73,4849.04
2021-05-22 22:00:00,2366.94,2385.56,2314.0,2340.03,20513.1923888,902.73,4849.04
2021-05-22 23:00:00,2339.73,2374.11,2285.23,2297.19,14183.72897981,902.73,4849.04
2021-05-23 00:00:00,2296.68,2364.81,2256.0,2364.0,23914.36751815,902.73,4849.04
2021-05-23 01:00:00,2363.17,2382.0,2341.4,2343.0,9601.31572978,902.73,4849.04
2021-05-23 02:00:00,2342.88,2356.76,2277.0,2295.89,16148.44265249,902.73,4849.04
2021-05-23 03:00:00,2295.89,2336.11,2281.09,2320.37,15665.51289965,902.73,4849.04
2021-05-23 04:00:00,2320.0,2320.0,2272.59,2287.66,14197.26279758,902.73,4849.04
2021-05-23 05:00:00,2286.84,2286.85,2203.9,2233.48,25475.64752625,902.73,4849.04
2021-05-23 06:00:00,2233.39,2261.81,2190.16,2213.82,22099.1283043,902.73,4849.04
2021-05-23 07:00:00,2214.36,2219.74,2130.93,2158.62,27624.91695347,902.73,4849.04
2021-05-23 08:00:00,2158.87,2159.58,2003.0,2036.26,64891.46875128,902.73,4849.04
2021-05-23 09:00:00,2036.16,2094.88,2000.0,2037.27,47047.69470466,902.73,4849.04
2021-05-23 10:00:00,2037.24,2177.07,2029.95,2115.34,24936.70600974,902.73,4849.04
2021-05-23 11:00:00,2115.97,2154.02,2083.47,2118.59,19720.25732434,902.73,4849.04
2021-05-23 12:00:00,2118.33,2140.99,1901.0,1938.99,76996.39545095,902.73,4849.04
2021-05-23 13:00:00,1939.01,1987.32,1870.0,1973.34,101732.01992933,902.73,4849.04
2021-05-23 14:00:00,1973.33,2033.07,1911.0,1981.16,51887.78986173,902.73,4849.04
2021-05-23 15:00:00,1980.85,1990.16,1900.0,1926.69,42494.30964378,902.73,4849.04
2021-05-23 16:00:00,1925.95,1957.98,1728.0,1852.14,142959.58526549,902.73,4849.04
2021-05-23 17:00:00,1852.13,2003.23,1844.64,1915.78,76415.25821734,902.73,4849.04
2021-05-23 18:00:00,1915.78,1951.28,1822.4,1899.49,53585.94785942,902.73,4849.04
2021-05-23 19:00:00,1899.82,2000.0,1878.0,1971.54,40871.64051802,902.73,4849.04
2021-05-23 20:00:00,1971.55,2100.0,1971.04,2070.91,48576.47007705,902.73,4849.04
2021-05-23 21:00:00,2070.63,2155.86,2063.1,2099.9,34880.06905468,902.73,4849.04
2021-05-23 22:00:00,2099.63,2155.0,2049.0,2067.48,34052.67709258,902.73,4849.04
2021-05-23 23:00:00,2067.08,2126.2,2066.84,2099.58,29237.87607361,902.73,4849.04
2021-05-24 00:00:00,2100.07,2207.0,2100.07,2139.51,40582.22245194,902.73,4849.04
2021-05-24 01:00:00,2139.05,2152.36,2072.15,2127.16,30698.81532005,902.73,4849.04
2021-05-24 02:00:00,2127.16,2171.24,2091.63,2168.19,23185.90394228,902.73,4849.04
2021-05-24 03:00:00,2168.17,2199.0,2136.7,2145.45,27043.67879494,902.73,4849.04
2021-05-24 04:00:00,2145.72,2160.12,2085.0,2107.27,18457.42006491,902.73,4849.04
2021-05-24 05:00:00,2107.18,2157.47,2099.94,2136.2,13010.28914883,902.73,4849.04
2021-05-24 06:00:00,2135.78,2191.99,2110.0,2189.73,13960.76201526,902.73,4849.04
2021-05-24 07:00:00,2189.71,2300.0,2189.71,2294.72,32898.95501747,902.73,4849.04
2021-05-24 08:00:00,2294.44,2323.03,2247.03,2294.12,21007.910422,902.73,4849.04
2021-05-24 09:00:00,2294.12,2294.12,2234.27,2235.24,19320.96893483,902.73,4849.04
2021-05-24 10:00:00,2235.35,2281.61,2225.75,2266.45,17183.07846883,902.73,4849.04
2021-05-24 11:00:00,2265.05,2380.8,2259.33,2373.52,38789.40727199,902.73,4849.04
2021-05-24 12:00:00,2372.15,2474.0,2346.32,2427.71,57173.51655187,902.73,4849.04
2021-05-24 13:00:00,2427.71,2447.63,2345.23,2378.6,59551.12022839,902.73,4849.04
2021-05-24 14:00:00,2378.58,2475.0,2378.31,2428.78,49059.09048547,902.73,4849.04
2021-05-24 15:00:00,2428.78,2534.9,2409.43,2513.6,51558.02730198,902.73,4849.04
2021-05-24 16:00:00,2514.08,2563.08,2420.0,2471.66,54443.35976664,902.73,4849.04
2021-05-24 17:00:00,2471.75,2549.96,2439.0,2547.77,32051.62433802,902.73,4849.04
2021-05-24 18:00:00,2547.75,2602.98,2524.8,2557.07,49902.86808907,902.73,4849.04
2021-05-24 19:00:00,2557.96,2672.02,2525.0,2653.12,67219.3690878,902.73,4849.04
2021-05-24 20:00:00,2653.12,2678.25,2565.52,2624.29,42609.48988577,902.73,4849.04
2021-05-24 21:00:00,2624.01,2675.0,2574.02,2597.21,33391.62713865,902.73,4849.04
2021-05-24 22:00:00,2597.17,2648.96,2533.41,2590.86,39914.73187853,902.73,4849.04
2021-05-24 23:00:00,2590.86,2659.02,2576.0,2651.24,27924.85380993,902.73,4849.04
2021-05-25 00:00:00,2651.57,2768.0,2614.22,2717.63,55819.63313221,902.73,4849.04
2021-05-25 01:00:00,2717.4,2745.0,2640.01,2663.9,38532.45230883,902.73,4849.04
2021-05-25 02:00:00,2663.75,2681.6,2557.98,2575.12,44750.94302912,902.73,4849.04
2021-05-25 03:00:00,2575.51,2596.03,2537.47,2586.49,29555.98931076,902.73,4849.04
2021-05-25 04:00:00,2586.36,2618.88,2525.0,2591.34,30482.27371864,902.73,4849.04
2021-05-25 05:00:00,2592.41,2602.49,2547.37,2596.35,14511.60084646,902.73,4849.04
2021-05-25 06:00:00,2596.71,2679.64,2567.86,2662.43,24028.5388501,902.73,4849.04
2021-05-25 07:00:00,2662.03,2686.31,2629.23,2663.97,13001.18332935,902.73,4849.04
2021-05-25 08:00:00,2663.33,2677.79,2572.07,2586.73,14413.0338813,902.73,4849.04
2021-05-25 09:00:00,2586.36,2596.35,2533.25,2564.0,13872.27213747,902.73,4849.04
2021-05-25 10:00:00,2563.99,2564.16,2385.05,2442.29,46231.66290742,902.73,4849.04
2021-05-25 11:00:00,2442.29,2486.64,2390.7,2396.43,32174.70613953,902.73,4849.04
2021-05-25 12:00:00,2396.86,2467.82,2383.39,2460.38,30827.5460562,902.73,4849.04
2021-05-25 13:00:00,2459.51,2571.78,2455.89,2540.31,37524.63577389,902.73,4849.04
2021-05-25 14:00:00,2540.52,2655.0,2531.12,2592.24,40892.67932049,902.73,4849.04
2021-05-25 15:00:00,2592.08,2637.48,2535.01,2613.47,58873.54198182,902.73,4849.04
2021-05-25 16:00:00,2612.93,2616.6,2550.53,2576.91,29707.35379912,902.73,4849.04
2021-05-25 17:00:00,2576.99,2602.0,2526.0,2591.42,23182.16360698,902.73,4849.04
2021-05-25 18:00:00,2591.2,2624.49,2569.59,2581.71,17912.10320218,902.73,4849.04
2021-05-25 19:00:00,2581.37,2596.0,2491.31,2516.25,28785.9953186,902.73,4849.04
2021-05-25 20:00:00,2517.11,2571.99,2510.25,2554.11,20736.88574606,902.73,4849.04
2021-05-25 21:00:00,2554.99,2623.25,2532.89,2615.79,14117.68513294,902.73,4849.04
2021-05-25 22:00:00,2614.73,2737.39,2608.81,2716.9,42347.32514459,902.73,4849.04
2021-05-25 23:00:00,2716.9,2721.97,2664.41,2707.56,23351.69130956,902.73,4849.04
2021-05-26 00:00:00,2707.75,2739.0,2647.21,2683.86,25260.44539989,902.73,4849.04
2021-05-26 01:00:00,2684.21,2769.99,2683.36,2767.16,23943.06050904,902.73,4849.04
2021-05-26 02:00:00,2766.44,2849.0,2757.88,2800.0,42325.73280396,902.73,4849.04
2021-05-26 03:00:00,2799.41,2854.64,2790.47,2846.02,24064.54595633,902.73,4849.04
2021-05-26 04:00:00,2845.67,2856.0,2776.0,2816.4,18276.45478352,902.73,4849.04
2021-05-26 05:00:00,2817.66,2845.0,2795.2,2803.98,12052.25944457,902.73,4849.04
2021-05-26 06:00:00,2803.51,2899.99,2788.34,2882.47,24954.94992169,902.73,4849.04
2021-05-26 07:00:00,2882.84,2899.0,2860.06,2896.07,8248.17380929,902.73,4849.04
2021-05-26 08:00:00,2895.21,2913.68,2819.0,2844.68,20798.5759224,902.73,4849.04
2021-05-26 09:00:00,2845.3,2873.8,2835.82,2847.66,8522.03353783,902.73,4849.04
2021-05-26 10:00:00,2846.21,2860.0,2780.36,2830.38,18149.22957322,902.73,4849.04
2021-05-26 11:00:00,2830.23,2848.07,2796.81,2837.54,12977.25584309,902.73,4849.04
2021-05-26 12:00:00,2837.55,2873.65,2826.39,2856.2,16798.15868538,902.73,4849.04
2021-05-26 13:00:00,2856.2,2856.2,2702.43,2708.8,43247.6411689,902.73,4849.04
2021-05-26 14:00:00,2708.44,2783.0,2691.29,2756.17,35830.40765377,902.73,4849.04
2021-05-26 15:00:00,2755.8,2766.89,2704.45,2746.73,29326.31309189,902.73,4849.04
2021-05-26 16:00:00,2746.17,2794.89,2705.32,2706.63,28494.89389078,902.73,4849.04
2021-05-26 17:00:00,2706.18,2747.35,2665.52,2742.67,28038.72953472,902.73,4849.04
2021-05-26 18:00:00,2742.47,2761.91,2708.0,2753.65,20853.01212938,902.73,4849.04
2021-05-26 19:00:00,2753.98,2755.57,2684.22,2745.12,24908.82428153,902.73,4849.04
2021-05-26 20:00:00,2744.2,2809.49,2725.71,2798.92,21709.03018357,902.73,4849.04
2021-05-26 21:00:00,2797.3,2832.95,2778.2,2818.09,10943.70495303,902.73,4849.04
2021-05-26 22:00:00,2817.04,2847.0,2802.27,2843.21,17624.56079939,902.73,4849.04
2021-05-26 23:00:00,2844.55,2891.62,2819.84,2889.84,15642.74517,902.73,4849.04
2021-05-27 00:00:00,2889.43,2893.96,2783.68,2815.55,27052.38321706,902.73,4849.04
2021-05-27 01:00:00,2815.84,2822.57,2662.22,2696.1,38027.65377566,902.73,4849.04
2021-05-27 02:00:00,2696.21,2741.85,2674.44,2717.75,29439.11923851,902.73,4849.04
2021-05-27 03:00:00,2717.18,2717.91,2639.32,2683.4,26933.11888242,902.73,4849.04
2021-05-27 04:00:00,2684.3,2713.27,2652.8,2707.9,16486.43123956,902.73,4849.04
2021-05-27 05:00:00,2708.21,2742.94,2662.56,2736.03,14435.12029259,902.73,4849.04
2021-05-27 06:00:00,2736.82,2762.65,2711.75,2757.47,7686.54538847,902.73,4849.04
2021-05-27 07:00:00,2757.47,2759.89,2723.66,2740.21,5786.36725854,902.73,4849.04
2021-05-27 08:00:00,2739.57,2781.0,2685.66,2764.31,12867.96241454,902.73,4849.04
2021-05-27 09:00:00,2764.31,2818.0,2762.41,2792.09,9299.63899237,902.73,4849.04
2021-05-27 10:00:00,2792.25,2812.97,2770.75,2783.08,7757.42415027,902.73,4849.04
2021-05-27 11:00:00,2782.9,2843.49,2781.8,2831.18,10571.2399294,902.73,4849.04
2021-05-27 12:00:00,2830.26,2847.25,2777.77,2784.64,13534.84317609,902.73,4849.04
2021-05-27 13:00:00,2784.62,2884.0,2783.72,2828.92,22940.72267145,902.73,4849.04
2021-05-27 14:00:00,2829.98,2873.27,2828.72,2847.69,15935.76183281,902.73,4849.04
2021-05-27 15:00:00,2846.71,2853.95,2792.0,2807.1,17677.91866816,902.73,4849.04
2021-05-27 16:00:00,2807.23,2817.59,2760.33,2770.8,18908.20372632,902.73,4849.04
2021-05-27 17:00:00,2770.76,2800.84,2765.0,2788.3,13783.69249906,902.73,4849.04
2021-05-27 18:00:00,2788.3,2797.77,2768.0,2793.41,8386.80285038,902.73,4849.04
2021-05-27 19:00:00,2792.72,2794.0,2738.18,2761.61,18138.45932113,902.73,4849.04
2021-05-27 20:00:00,2761.07,2762.49,2719.99,2722.2,11993.46096992,902.73,4849.04
2021-05-27 21:00:00,2721.91,2790.9,2703.7,2782.46,11033.19503088,902.73,4849.04
2021-05-27 22:00:00,2782.88,2797.46,2746.62,2758.76,11757.88177325,902.73,4849.04
2021-05-27 23:00:00,2758.84,2778.81,2725.1,2745.51,10273.54045418,902.73,4849.04
2021-05-28 00:00:00,2745.25,2762.91,2705.0,2706.14,17567.43876451,902.73,4849.04
2021-05-28 01:00:00,2706.14,2719.54,2667.99,2713.21,23013.63561945,902.73,4849.04
2021-05-28 02:00:00,2712.18,2735.0,2702.63,2732.57,8373.5111895,902.73,4849.04
2021-05-28 03:00:00,2732.56,2732.9,2700.12,2718.96,8441.06059964,902.73,4849.04
2021-05-28 04:00:00,2718.35,2718.59,2653.65,2657.47,15543.54271766,902.73,4849.04
2021-05-28 05:00:00,2657.46,2679.63,2559.18,2578.56,22872.74795381,902.73,4849.04
2021-05-28 06:00:00,2578.56,2594.21,2517.0,2555.89,32181.43729279,902.73,4849.04
2021-05-28 07:00:00,2555.61,2591.35,2527.02,2568.4,20125.76876483,902.73,4849.04
2021-05-28 08:00:00,2568.39,2585.21,2492.0,2509.62,19558.35125054,902.73,4849.04
2021-05-28 09:00:00,2509.22,2515.16,2438.38,2497.63,39177.44793725,902.73,4849.04
2021-05-28 10:00:00,2497.91,2523.09,2468.0,2500.75,19554.55655406,902.73,4849.04
2021-05-28 11:00:00,2500.75,2522.07,2420.65,2438.04,37991.09083348,902.73,4849.04
2021-05-28 12:00:00,2437.81,2579.13,2412.0,2567.41,44937.17756026,902.73,4849.04
2021-05-28 13:00:00,2566.88,2623.06,2566.28,2591.2,27895.10206194,902.73,4849.04
2021-05-28 14:00:00,2590.68,2592.49,2543.69,2552.21,49756.9308684,902.73,4849.04
2021-05-28 15:00:00,2552.23,2582.49,2529.3,2562.68,18571.17770162,902.73,4849.04
2021-05-28 16:00:00,2562.65,2577.51,2471.47,2473.1,34314.72939302,902.73,4849.04
2021-05-28 17:00:00,2473.11,2514.01,2459.42,2503.54,24449.39121442,902.73,4849.04
2021-05-28 18:00:00,2503.49,2547.22,2473.52,2524.54,22786.96215796,902.73,4849.04
2021-05-28 19:00:00,2524.54,2556.4,2492.74,2498.35,32980.79087461,902.73,4849.04
2021-05-28 20:00:00,2498.36,2525.0,2422.0,2428.72,32135.09615253,902.73,4849.04
2021-05-28 21:00:00,2428.71,2445.0,2329.2,2369.29,51804.47798646,902.73,4849.04
2021-05-28 22:00:00,2369.28,2410.49,2357.3,2389.21,33740.37237336,902.73,4849.04
2021-05-28 23:00:00,2388.92,2436.11,2380.43,2413.81,19724.7213758,902.73,4849.04
2021-05-29 00:00:00,2413.28,2500.0,2396.2,2492.27,23171.26789633,902.73,4849.04
2021-05-29 01:00:00,2492.72,2541.69,2492.72,2527.5,19122.35115438,902.73,4849.04
2021-05-29 02:00:00,2527.6,2537.0,2498.61,2514.81,12474.27663004,902.73,4849.04
2021-05-29 03:00:00,2514.71,2546.04,2499.76,2526.96,11170.3409908,902.73,4849.04
2021-05-29 04:00:00,2525.68,2536.26,2465.81,2470.17,18533.98042114,902.73,4849.04
2021-05-29 05:00:00,2469.36,2574.86,2469.36,2542.8,24836.09463277,902.73,4849.04
2021-05-29 06:00:00,2542.2,2557.47,2518.68,2523.0,6792.34550874,902.73,4849.04
2021-05-29 07:00:00,2522.83,2533.77,2483.28,2490.15,9900.75085314,902.73,4849.04
2021-05-29 08:00:00,2489.99,2498.22,2442.0,2453.04,11621.11045098,902.73,4849.04
2021-05-29 09:00:00,2452.8,2462.67,2393.62,2437.31,17986.75462062,902.73,4849.04
2021-05-29 10:00:00,2437.3,2446.98,2412.86,2421.41,9651.54005053,902.73,4849.04
2021-05-29 11:00:00,2421.62,2467.25,2375.18,2454.23,22077.06227527,902.73,4849.04
2021-05-29 12:00:00,2453.06,2454.1,2380.06,2392.42,18545.29154955,902.73,4849.04
2021-05-29 13:00:00,2393.09,2405.19,2344.04,2395.78,24869.13969543,902.73,4849.04
2021-05-29 14:00:00,2395.52,2425.41,2354.76,2372.78,23832.42536972,902.73,4849.04
2021-05-29 15:00:00,2373.28,2373.37,2287.47,2329.44,41194.25753951,902.73,4849.04
2021-05-29 16:00:00,2329.42,2390.0,2292.96,2373.05,29288.55264971,902.73,4849.04
2021-05-29 17:00:00,2372.58,2373.34,2260.0,2269.98,30828.55647303,902.73,4849.04
2021-05-29 18:00:00,2269.58,2289.01,2241.62,2274.56,30592.2121962,902.73,4849.04
2021-05-29 19:00:00,2274.3,2286.37,2221.47,2248.02,24932.3873501,902.73,4849.04
2021-05-29 20:00:00,2248.02,2273.62,2207.74,2238.59,27696.9636153,902.73,4849.04
2021-05-29 21:00:00,2238.58,2282.81,2225.65,2281.32,19667.63412639,902.73,4849.04
2021-05-29 22:00:00,2280.99,2292.0,2255.27,2274.5,15364.59705285,902.73,4849.04
2021-05-29 23:00:00,2274.46,2325.97,2246.51,2280.72,22633.65989434,902.73,4849.04
2021-05-30 00:00:00,2280.78,2285.08,2182.2,2232.39,40669.90188333,902.73,4849.04
2021-05-30 01:00:00,2232.39,2250.27,2196.87,2227.05,20785.702633,902.73,4849.04
2021-05-30 02:00:00,2226.66,2284.71,2214.94,2282.08,16850.3822212,902.73,4849.04
2021-05-30 03:00:00,2281.99,2311.16,2266.7,2297.18,19188.65364541,902.73,4849.04
2021-05-30 04:00:00,2297.48,2320.46,2275.0,2299.17,17315.71741853,902.73,4849.04
2021-05-30 05:00:00,2299.21,2389.5,2299.21,2373.13,21313.79710908,902.73,4849.04
2021-05-30 06:00:00,2373.89,2443.93,2373.89,2428.92,22891.63501798,902.73,4849.04
2021-05-30 07:00:00,2428.92,2466.58,2408.62,2459.38,25166.99491946,902.73,4849.04
2021-05-30 08:00:00,2459.85,2480.69,2413.46,2421.66,17009.77868968,902.73,4849.04
2021-05-30 09:00:00,2421.65,2444.61,2411.0,2426.44,7735.09384401,902.73,4849.04
2021-05-30 10:00:00,2426.44,2436.74,2387.92,2401.04,10761.60607087,902.73,4849.04
2021-05-30 11:00:00,2401.34,2464.63,2391.64,2462.87,11626.55331021,902.73,4849.04
2021-05-30 12:00:00,2462.84,2469.0,2367.0,2390.23,18934.30190367,902.73,4849.04
2021-05-30 13:00:00,2390.05,2406.72,2373.03,2390.91,11749.92069998,902.73,4849.04
2021-05-30 14:00:00,2390.9,2395.8,2340.72,2353.44,14906.96032939,902.73,4849.04
2021-05-30 15:00:00,2353.15,2387.25,2351.42,2383.73,8573.06385113,902.73,4849.04
2021-05-30 16:00:00,2383.88,2446.3,2366.23,2410.08,14852.2827827,902.73,4849.04
2021-05-30 17:00:00,2410.08,2439.37,2408.46,2422.43,14657.9415731,902.73,4849.04
2021-05-30 18:00:00,2422.47,2466.98,2421.02,2459.41,17889.41131035,902.73,4849.04
2021-05-30 19:00:00,2459.07,2466.76,2434.55,2443.48,10495.07764867,902.73,4849.04
2021-05-30 20:00:00,2443.37,2462.03,2423.0,2438.0,13474.31856004,902.73,4849.04
2021-05-30 21:00:00,2437.85,2450.0,2417.71,2421.0,9005.44217131,902.73,4849.04
2021-05-30 22:00:00,2420.99,2433.0,2396.69,2411.98,12327.09722125,902.73,4849.04
2021-05-30 23:00:00,2411.66,2420.17,2380.0,2387.66,10784.51702289,902.73,4849.04
2021-05-31 00:00:00,2387.65,2415.47,2351.6,2356.44,17802.77922465,902.73,4849.04
2021-05-31 01:00:00,2355.86,2366.1,2297.93,2305.1,23227.9426198,902.73,4849.04
2021-05-31 02:00:00,2305.15,2339.7,2285.71,2311.41,21768.94194011,902.73,4849.04
2021-05-31 03:00:00,2311.89,2323.41,2275.22,2303.66,21393.83146257,902.73,4849.04
2021-05-31 04:00:00,2303.67,2321.62,2284.98,2313.8,18187.72439723,902.73,4849.04
2021-05-31 05:00:00,2313.88,2345.93,2299.97,2320.3,13149.3219001,902.73,4849.04
2021-05-31 06:00:00,2320.25,2395.21,2318.55,2392.84,12255.35037478,902.73,4849.04
2021-05-31 07:00:00,2393.05,2456.87,2387.14,2452.69,17886.89950089,902.73,4849.04
2021-05-31 08:00:00,2452.81,2506.71,2426.41,2494.19,15498.16485013,902.73,4849.04
2021-05-31 09:00:00,2494.19,2523.05,2485.07,2487.98,11255.01331523,902.73,4849.04
2021-05-31 10:00:00,2487.95,2565.45,2487.88,2556.46,13759.67124404,902.73,4849.04
2021-05-31 11:00:00,2556.14,2586.8,2545.83,2554.19,16443.55479932,902.73,4849.04
2021-05-31 12:00:00,2553.89,2585.94,2517.55,2534.97,16316.00178236,902.73,4849.04
2021-05-31 13:00:00,2534.55,2575.0,2523.81,2531.61,16692.36804835,902.73,4849.04
2021-05-31 14:00:00,2531.62,2559.24,2510.08,2545.39,17166.21056049,902.73,4849.04
2021-05-31 15:00:00,2544.95,2645.0,2544.95,2638.31,25448.24815685,902.73,4849.04
2021-05-31 16:00:00,2639.31,2681.12,2623.05,2637.25,25608.86420805,902.73,4849.04
2021-05-31 17:00:00,2637.05,2641.41,2585.31,2617.4,17763.76391443,902.73,4849.04
2021-05-31 18:00:00,2617.33,2620.37,2575.13,2594.77,9877.77386197,902.73,4849.04
2021-05-31 19:00:00,2594.86,2630.29,2586.22,2627.86,11220.19739445,902.73,4849.04
2021-05-31 20:00:00,2628.0,2646.58,2593.27,2599.84,10194.58041163,902.73,4849.04
2021-05-31 21:00:00,2599.85,2631.88,2594.62,2627.98,11589.18920463,902.73,4849.04
2021-05-31 22:00:00,2627.99,2671.78,2621.54,2645.85,17147.20566393,902.73,4849.04
2021-05-31 23:00:00,2646.54,2720.0,2640.55,2707.12,18985.63966097,902.73,4849.04
2021-06-01 00:00:00,2707.87,2748.0,2691.32,2733.2,27504.27856662,902.73,4849.04
2021-06-01 01:00:00,2733.17,2733.17,2656.33,2659.9,19736.22238005,902.73,4849.04
2021-06-01 02:00:00,2659.89,2675.85,2615.9,2645.9,18937.22858404,902.73,4849.04
2021-06-01 03:00:00,2645.56,2679.0,2615.06,2631.28,16276.60429897,902.73,4849.04
2021-06-01 04:00:00,2630.66,2659.88,2616.62,2637.46,7452.69798677,902.73,4849.04
2021-06-01 05:00:00,2636.74,2714.16,2633.71,2699.64,11836.4709414,902.73,4849.04
2021-06-01 06:00:00,2699.01,2703.97,2641.54,2658.93,8564.98597764,902.73,4849.04
2021-06-01 07:00:00,2658.3,2679.58,2631.57,2653.72,7860.00637214,902.73,4849.04
2021-06-01 08:00:00,2653.72,2672.46,2552.1,2575.65,21120.84966557,902.73,4849.04
2021-06-01 09:00:00,2575.65,2598.95,2548.17,2574.91,7929.47016927,902.73,4849.04
2021-06-01 10:00:00,2574.57,2624.79,2559.33,2612.48,8569.8660473,902.73,4849.04
2021-06-01 11:00:00,2612.5,2638.66,2594.05,2624.7,8978.2647162,902.73,4849.04
2021-06-01 12:00:00,2624.78,2624.84,2553.45,2557.5,13773.62192651,902.73,4849.04
2021-06-01 13:00:00,2557.5,2663.89,2528.04,2634.39,33182.03489687,902.73,4849.04
2021-06-01 14:00:00,2634.4,2644.12,2576.24,2591.92,15922.08242066,902.73,4849.04
2021-06-01 15:00:00,2591.71,2591.71,2543.36,2568.71,11984.15726164,902.73,4849.04
2021-06-01 16:00:00,2568.71,2588.1,2532.28,2542.53,15371.91069912,902.73,4849.04
2021-06-01 17:00:00,2541.55,2568.5,2527.88,2557.97,12265.84102638,902.73,4849.04
2021-06-01 18:00:00,2557.97,2584.0,2555.0,2577.37,16948.42245013,902.73,4849.04
2021-06-01 19:00:00,2577.67,2577.73,2528.5,2543.55,12983.8304947,902.73,4849.04
2021-06-01 20:00:00,2543.84,2581.01,2537.0,2579.48,10884.10207545,902.73,4849.04
2021-06-01 21:00:00,2579.83,2601.0,2561.01,2599.86,7863.3891941,902.73,4849.04
2021-06-01 22:00:00,2599.85,2615.69,2573.35,2586.82,12317.05506257,902.73,4849.04
2021-06-01 23:00:00,2586.75,2649.0,2586.74,2634.42,13171.65173085,902.73,4849.04
2021-06-02 00:00:00,2634.46,2649.0,2580.77,2585.9,13900.56271129,902.73,4849.04
2021-06-02 01:00:00,2585.9,2600.0,2552.28,2589.27,11579.70433019,902.73,4849.04
2021-06-02 02:00:00,2590.7,2619.22,2574.86,2593.39,7950.84337556,902.73,4849.04
2021-06-02 03:00:00,2592.63,2642.49,2591.49,2615.88,10970.23469525,902.73,4849.04
2021-06-02 04:00:00,2615.58,2646.02,2615.37,2623.99,6596.26795684,902.73,4849.04
2021-06-02 05:00:00,2624.08,2644.44,2608.4,2638.48,6499.08660082,902.73,4849.04
2021-06-02 06:00:00,2638.48,2657.97,2629.02,2633.56,7932.48330625,902.73,4849.04
2021-06-02 07:00:00,2633.71,2708.0,2633.1,2692.41,13005.62467079,902.73,4849.04
2021-06-02 08:00:00,2692.41,2714.48,2676.17,2712.87,7550.13197683,902.73,4849.04
2021-06-02 09:00:00,2714.55,2720.0,2680.69,2685.54,6736.19466329,902.73,4849.04
2021-06-02 10:00:00,2685.67,2703.07,2671.57,2681.37,5845.22462212,902.73,4849.04
2021-06-02 11:00:00,2681.08,2704.23,2661.23,2695.45,7902.19030894,902.73,4849.04
2021-06-02 12:00:00,2695.44,2718.58,2692.53,2701.81,14003.0464438,902.73,4849.04
2021-06-02 13:00:00,2701.81,2755.0,2682.01,2732.48,22530.78720962,902.73,4849.04
2021-06-02 14:00:00,2733.16,2781.89,2719.33,2767.96,16996.98006108,902.73,4849.04
2021-06-02 15:00:00,2767.95,2799.5,2766.13,2791.68,18590.18234842,902.73,4849.04
2021-06-02 16:00:00,2792.16,2803.0,2744.44,2760.47,19262.15127081,902.73,4849.04
