1739676099483, BTCUSDT,2574669576,97425.2,0.5,1739676099373,True
1739676100491, BTCUSDT,2574669578,97425.2,2.243,1739676100486,True
1739676100491, BTCUSDT,2574669607,97421.0,0.156,1739676100486,True
1739676101177, SOLUSDT,860372922,193.03,184.0,1739676101021,True
1739676101609, ETHUSDT,2042187399,2688.49,6.131,1739676101454,True
1739676102771, ETHUSDT,2042187401,2688.49,9.202,1739676102617,True
1739676103404, BTCUSDT,2574669619,97420.2,0.183,1739676103253,True
1739676103559, SOLUSDT,860372928,193.03,315.0,1739676103556,True
1739676103710, SOLUSDT,860372929,193.02,403.0,1739676103556,True
1739676104313, BTCUSDT,2574669622,97420.2,0.188,1739676104208,True
1739676104819, DOGEUSDT,854756394,0.26939,71446.0,1739676104747,True
1739676104825, WIFUSDT,299875364,0.6849,30754.3,1739676104812,True
1739676104828, WIFUSDT,299875365,0.6848,22999.2,1739676104818,True
1739676104973, SOLUSDT,860372932,193.03,232.0,1739676104815,True
1739676106085, ETHUSDT,2042187410,2688.49,12.364,1739676105929,True
1739676106177, SOLUSDT,860372934,193.03,97.0,1739676106023,False
1739676106323, ETHUSDT,2042187411,2688.49,7.701,1739676106166,True
1739676108067, SOLUSDT,860372939,193.01,157.0,1739676107912,True
1739676108642, SOLUSDT,860372940,193.0,166.0,1739676108635,True
1739676108793, SOLUSDT,860372942,193.0,1057.0,1739676108637,True
1739676109574, BNBUSDT,662854591,655.5,27.1,1739676109418,True
1739676109735, DOGEUSDT,854756409,0.26932,115970.0,1739676109731,False
1739676109886, DOGEUSDT,854756410,0.26933,128360.0,1739676109731,False
1739676110082, ETHUSDT,2042187424,2688.44,14.266,1739676109928,True
1739676110174, BTCUSDT,2574669631,97420.2,0.282,1739676110020,True
1739676112335, BTCUSDT,2574669634,97420.3,0.611,1739676112180,False
1739676112764, BTCUSDT,2574669636,97420.3,0.213,1739676112609,False
1739676114535, BTCUSDT,2574669640,97420.2,0.227,1739676114532,True
1739676114988, ETHUSDT,2042187463,2688.0,10.25,1739676114983,True
1739676115108, BTCUSDT,2574669674,97413.2,0.333,1739676115099,True
1739676115114, BTCUSDT,2574669708,97406.6,0.283,1739676115111,True
1739676115115, BTCUSDT,2574669716,97405.7,0.53,1739676115111,True
1739676115115, BTCUSDT,2574669727,97404.5,0.558,1739676115111,True
1739676115116, BTCUSDT,2574669728,97404.4,0.417,1739676115111,True
1739676115116, BTCUSDT,2574669733,97403.9,0.173,1739676115111,True
1739676115116, BTCUSDT,2574669737,97403.3,0.413,1739676115111,True
1739676115131, ETHUSDT,2042187502,2687.52,12.707,1739676115128,True
1739676115132, SOLUSDT,860372959,193.0,1779.0,1739676115092,True
1739676115138, BNBUSDT,662854651,655.5,27.6,1739676115093,True
1739676115182, ETHUSDT,2042187510,2687.44,19.374,1739676115165,True
1739676115188, ETHUSDT,2042187514,2687.4,7.493,1739676115178,True
1739676115206, ETHUSDT,2042187518,2687.36,9.244,1739676115186,True
1739676115233, DOGEUSDT,854756438,0.2692,100979.0,1739676115180,True
1739676115237, ETHUSDT,2042187522,2687.31,11.72,1739676115220,True
1739676115249, SOLUSDT,860372963,192.96,269.0,1739676115203,True
1739676115116, BTCUSDT,2574669741,97402.9,1.635,1739676115111,True
1739676115116, BTCUSDT,2574669748,97401.9,0.388,1739676115111,True
1739676115116, BTCUSDT,2574669749,97401.8,0.229,1739676115111,True
1739676115116, BTCUSDT,2574669753,97401.4,0.82,1739676115111,True
1739676115116, BTCUSDT,2574669755,97401.0,0.808,1739676115111,True
1739676115116, BTCUSDT,2574669757,97400.8,0.22,1739676115111,True
1739676115116, BTCUSDT,2574669760,97400.5,0.5,1739676115111,True
1739676115116, BTCUSDT,2574669761,97400.4,1.029,1739676115111,True
1739676115116, BTCUSDT,2574669763,97400.2,0.82,1739676115111,True
1739676115117, BTCUSDT,2574669765,97400.0,5.047,1739676115111,True
1739676115117, BTCUSDT,2574669766,97399.9,0.154,1739676115111,True
1739676115117, BTCUSDT,2574669767,97399.8,0.395,1739676115111,True
1739676115117, BTCUSDT,2574669769,97399.6,0.411,1739676115111,True
1739676115117, BTCUSDT,2574669773,97399.2,0.167,1739676115111,True
1739676115117, BTCUSDT,2574669775,97399.0,0.373,1739676115111,True
1739676115117, BTCUSDT,2574669777,97398.8,0.334,1739676115111,True
1739676115117, BTCUSDT,2574669778,97398.7,0.257,1739676115111,True
1739676115117, BTCUSDT,2574669781,97398.4,0.183,1739676115111,True
1739676115117, BTCUSDT,2574669783,97398.2,0.167,1739676115111,True
1739676115117, BTCUSDT,2574669785,97398.0,1.219,1739676115111,True
1739676115117, BTCUSDT,2574669786,97397.9,0.18,1739676115111,True
1739676115117, BTCUSDT,2574669787,97397.8,0.625,1739676115111,True
1739676115117, BTCUSDT,2574669788,97397.7,0.174,1739676115111,True
1739676115117, BTCUSDT,2574669790,97397.5,0.207,1739676115111,True
1739676115117, BTCUSDT,2574669792,97397.1,0.209,1739676115112,True
1739676115117, BTCUSDT,2574669794,97396.9,0.548,1739676115112,True
1739676115117, BTCUSDT,2574669802,97395.8,0.652,1739676115112,True
1739676115118, BTCUSDT,2574669808,97395.0,20.002,1739676115112,True
1739676115118, BTCUSDT,2574669809,97394.9,0.263,1739676115112,True
1739676115118, BTCUSDT,2574669811,97394.7,0.409,1739676115112,True
1739676115118, BTCUSDT,2574669812,97394.5,0.398,1739676115112,True
1739676115118, BTCUSDT,2574669815,97394.2,0.85,1739676115112,True
1739676115118, BTCUSDT,2574669825,97392.9,0.295,1739676115112,True
1739676115118, BTCUSDT,2574669828,97392.5,0.249,1739676115112,True
1739676115118, BTCUSDT,2574669833,97391.9,0.775,1739676115112,True
1739676115118, BTCUSDT,2574669834,97391.8,0.822,1739676115112,True
1739676115121, BTCUSDT,2574669839,97391.3,0.401,1739676115113,True
1739676115145, BTCUSDT,2574669845,97397.2,0.154,1739676115130,True
1739676115145, BTCUSDT,2574669846,97396.7,0.154,1739676115141,True
