timestamp,open,high,low,close,volume
2024-02-07 17:00:00,2431.0,2432.9,2422.5,2423.8,10265.1981
2024-02-07 19:00:00,2423.8,2442.4,2423.0,2440.2,10628.7452
2024-02-07 21:00:00,2440.3,2442.5,2429.3,2432.3,7509.4424
2024-02-07 23:00:00,2432.4,2434.2,2421.1,2421.9,7501.8223
2024-02-08 01:00:00,2422.0,2423.7,2410.0,2420.0,8513.7819
2024-02-08 03:00:00,2420.0,2427.1,2419.8,2423.3,10074.1181
2024-02-08 05:00:00,2423.2,2428.3,2415.1,2424.0,10617.6115
2024-02-08 07:00:00,2424.0,2428.6,2416.0,2423.5,11332.0666
2024-02-08 09:00:00,2423.5,2463.3,2419.1,2454.3,25009.435
2024-02-08 11:00:00,2454.4,2456.1,2414.9,2427.2,16909.0161
2024-02-08 13:00:00,2426.9,2435.6,2421.9,2424.0,10328.3988
2024-02-08 15:00:00,2424.1,2436.3,2423.5,2426.5,10354.0794
2024-02-08 17:00:00,2426.5,2436.0,2422.4,2424.4,10791.1184
2024-02-08 19:00:00,2424.3,2431.0,2422.2,2427.9,7282.9646
2024-02-08 21:00:00,2427.8,2466.2,2426.0,2450.7,15027.4098
2024-02-08 23:00:00,2450.6,2458.2,2440.0,2454.3,8988.3628
2024-02-09 01:00:00,2454.2,2464.0,2447.0,2454.8,6551.4815
2024-02-09 03:00:00,2454.7,2481.0,2454.2,2467.7,7899.5355
2024-02-09 05:00:00,2467.7,2509.1,2463.5,2504.6,10081.4342
2024-02-09 07:00:00,2504.5,2527.0,2500.0,2513.9,15791.2981
2024-02-09 09:00:00,2513.8,2519.9,2476.3,2495.7,16535.4595
2024-02-09 11:00:00,2495.7,2503.4,2480.4,2499.2,13349.6983
2024-02-09 13:00:00,2499.2,2525.2,2482.5,2489.2,14802.7949
2024-02-09 15:00:00,2489.2,2509.3,2487.0,2505.8,6645.2927
2024-02-09 17:00:00,2505.8,2508.8,2488.0,2488.6,9025.7825
2024-02-09 19:00:00,2488.5,2508.0,2485.1,2501.8,7456.4212
2024-02-09 21:00:00,2501.4,2517.7,2499.4,2514.4,6950.6952
2024-02-09 23:00:00,2514.5,2517.6,2502.5,2505.7,7764.0938
2024-02-10 01:00:00,2505.6,2509.0,2496.6,2497.8,9232.1265
2024-02-10 03:00:00,2497.7,2500.8,2487.2,2489.9,7938.9647
2024-02-10 05:00:00,2489.8,2493.9,2472.4,2483.5,12663.9926
2024-02-10 07:00:00,2483.4,2494.9,2480.8,2492.0,9853.9849
2024-02-10 09:00:00,2492.0,2499.2,2490.0,2493.2,8613.4905
2024-02-10 11:00:00,2493.2,2496.5,2485.7,2487.2,7807.4088
2024-02-10 13:00:00,2487.2,2500.5,2485.7,2500.4,6827.0876
2024-02-10 15:00:00,2500.3,2519.8,2496.0,2514.4,9949.5561
2024-02-10 17:00:00,2514.3,2514.9,2495.5,2504.4,8606.2687
2024-02-10 19:00:00,2504.3,2517.9,2496.2,2508.5,8653.644
2024-02-10 21:00:00,2508.6,2529.8,2504.8,2529.5,11843.2862
2024-02-10 23:00:00,2529.5,2537.6,2513.7,2522.0,11548.5395
2024-02-11 01:00:00,2522.1,2532.4,2520.5,2526.2,13521.1638
2024-02-11 03:00:00,2526.1,2539.0,2519.7,2521.8,8585.9543
2024-02-11 05:00:00,2521.9,2530.8,2510.9,2530.2,10607.2648
2024-02-11 07:00:00,2530.0,2531.7,2508.9,2510.1,10711.3887
2024-02-11 09:00:00,2510.2,2514.9,2504.8,2510.0,8920.528
2024-02-11 11:00:00,2510.0,2521.0,2502.0,2513.4,7969.9604
2024-02-11 13:00:00,2513.3,2515.9,2498.9,2511.1,9053.3612
2024-02-11 15:00:00,2511.1,2517.8,2496.1,2506.5,13159.4079
2024-02-11 17:00:00,2506.5,2509.6,2500.2,2509.4,5332.8738
2024-02-11 19:00:00,2509.4,2527.0,2507.1,2517.7,16742.1305
2024-02-11 21:00:00,2517.7,2520.5,2494.1,2503.0,11969.1748
2024-02-11 23:00:00,2503.0,2504.1,2489.9,2493.2,12318.1337
2024-02-12 01:00:00,2493.1,2502.2,2472.6,2498.6,21055.7453
2024-02-12 03:00:00,2498.7,2503.9,2468.4,2473.5,17382.6622
2024-02-12 05:00:00,2473.6,2486.4,2469.6,2486.4,14525.029
2024-02-12 07:00:00,2486.3,2488.2,2479.0,2486.0,12016.1782
2024-02-12 09:00:00,2485.9,2563.6,2485.2,2558.5,30379.4232
2024-02-12 11:00:00,2558.1,2675.0,2536.9,2606.9,42008.2367
2024-02-12 13:00:00,2607.0,2692.1,2602.1,2612.1,24758.7327
2024-02-12 15:00:00,2612.1,2655.5,2612.0,2633.4,16124.338
2024-02-12 17:00:00,2634.1,2669.1,2634.1,2662.4,12125.6004
2024-02-12 19:00:00,2662.5,2688.0,2662.5,2680.3,12795.1238
2024-02-12 21:00:00,2680.4,2683.3,2637.6,2642.4,11010.6835
2024-02-12 23:00:00,2642.5,2657.8,2640.0,2657.6,12364.146
2024-02-13 01:00:00,2657.5,2658.7,2644.1,2653.0,10824.095
2024-02-13 03:00:00,2652.9,2683.6,2650.1,2678.4,13367.2781
2024-02-13 05:00:00,2678.4,2691.3,2660.0,2684.7,13502.8431
2024-02-13 07:00:00,2684.8,2695.7,2554.8,2644.0,24463.1751
2024-02-13 09:00:00,2644.1,2655.3,2591.4,2633.7,32774.9132
2024-02-13 11:00:00,2633.6,2642.0,2593.1,2620.5,24121.1737
2024-02-13 13:00:00,2620.4,2637.8,2611.6,2612.6,12814.7894
2024-02-13 15:00:00,2612.6,2651.2,2612.3,2633.0,13449.8176
2024-02-13 17:00:00,2632.9,2646.0,2618.4,2643.4,10642.7355
2024-02-13 19:00:00,2643.3,2643.4,2623.7,2625.3,6554.3144
2024-02-13 21:00:00,2625.3,2646.5,2621.1,2640.2,7654.0199
2024-02-13 23:00:00,2640.1,2645.9,2623.4,2644.5,5854.885
2024-02-14 01:00:00,2644.6,2658.4,2642.5,2656.0,6054.9988
2024-02-14 03:00:00,2655.8,2751.2,2650.0,2748.9,16871.5098
2024-02-14 05:00:00,2748.9,2762.7,2740.6,2758.4,11697.2416
2024-02-14 07:00:00,2758.4,2774.9,2735.2,2768.9,8999.2818
2024-02-14 09:00:00,2768.9,2774.4,2732.0,2752.0,13516.9096
2024-02-14 11:00:00,2752.0,2752.4,2731.7,2744.0,7249.513
2024-02-14 13:00:00,2744.0,2768.0,2729.1,2764.4,10275.7725
2024-02-14 15:00:00,2764.5,2790.3,2757.6,2781.4,9109.548
2024-02-14 17:00:00,2781.4,2786.3,2766.3,2777.0,5212.6389
2024-02-14 19:00:00,2776.9,2829.4,2773.5,2781.0,13646.6813
2024-02-14 21:00:00,2781.0,2807.0,2779.8,2804.8,4203.1497
2024-02-14 23:00:00,2804.7,2805.3,2761.8,2773.0,5055.714
2024-02-15 01:00:00,2773.0,2787.8,2763.4,2775.5,6896.9212
2024-02-15 03:00:00,2774.9,2796.3,2770.1,2792.3,7498.1834
2024-02-15 05:00:00,2792.5,2804.6,2787.2,2796.7,8114.8078
2024-02-15 07:00:00,2796.0,2818.0,2774.5,2813.1,18211.3109
2024-02-15 09:00:00,2813.0,2870.9,2801.6,2827.4,25794.227
2024-02-15 11:00:00,2827.4,2842.2,2803.8,2816.3,11806.1973
2024-02-15 13:00:00,2816.5,2840.8,2809.6,2837.2,9414.2844
2024-02-15 15:00:00,2836.7,2849.2,2788.8,2795.6,14038.8822
2024-02-15 17:00:00,2795.9,2828.5,2792.4,2826.1,9196.6014
2024-02-15 19:00:00,2826.2,2860.1,2823.1,2846.4,8627.4457
2024-02-15 21:00:00,2846.1,2858.2,2839.2,2848.1,8782.4963
2024-02-15 23:00:00,2848.1,2852.2,2837.8,2843.5,6070.1769
2024-02-16 01:00:00,2843.4,2854.1,2813.0,2816.1,8368.4906
2024-02-16 03:00:00,2816.2,2826.9,2794.2,2810.0,8693.1893
2024-02-16 05:00:00,2810.0,2837.8,2805.1,2826.2,8399.3995
2024-02-16 07:00:00,2826.1,2849.9,2820.4,2842.7,8599.2986
2024-02-16 09:00:00,2842.6,2846.3,2742.8,2777.4,14826.6131
2024-02-16 11:00:00,2777.1,2808.8,2766.9,2778.7,12772.636
2024-02-16 13:00:00,2778.7,2787.4,2757.8,2763.4,14195.8249
2024-02-16 15:00:00,2763.4,2792.1,2758.9,2790.9,6944.8807
2024-02-16 17:00:00,2791.0,2810.9,2785.1,2802.5,4471.2798
2024-02-16 19:00:00,2802.6,2805.3,2778.2,2788.5,5046.1572
2024-02-16 21:00:00,2788.5,2796.8,2787.2,2795.7,4132.1261
2024-02-16 23:00:00,2795.7,2798.6,2781.3,2787.6,4230.5977
2024-02-17 01:00:00,2787.7,2801.5,2785.0,2798.4,3285.0963
2024-02-17 03:00:00,2798.4,2798.4,2768.6,2776.0,6607.1334
2024-02-17 05:00:00,2775.8,2785.8,2765.5,2780.8,5064.4035
2024-02-17 07:00:00,2781.0,2787.0,2741.4,2743.4,8682.8123
2024-02-17 09:00:00,2743.4,2758.5,2718.6,2755.6,14555.9519
2024-02-17 11:00:00,2755.7,2772.1,2743.8,2769.4,7883.0673
2024-02-17 13:00:00,2769.3,2777.1,2765.9,2776.1,5995.8412
2024-02-17 15:00:00,2776.0,2802.9,2773.0,2788.1,8398.281
2024-02-17 17:00:00,2788.1,2792.4,2781.8,2788.0,5189.8924
2024-02-17 19:00:00,2788.1,2799.0,2779.3,2781.5,6345.4911
2024-02-17 21:00:00,2781.5,2785.0,2767.7,2784.6,6608.5898
2024-02-17 23:00:00,2784.5,2804.2,2784.5,2802.3,10911.8096
2024-02-18 01:00:00,2802.4,2806.7,2777.3,2799.4,6693.5279
2024-02-18 03:00:00,2799.5,2820.4,2791.9,2818.1,8370.6062
2024-02-18 05:00:00,2818.0,2821.9,2796.7,2801.6,5862.2647
2024-02-18 07:00:00,2801.6,2806.4,2783.8,2785.1,7351.9697
2024-02-18 09:00:00,2785.1,2812.9,2785.0,2808.1,9754.5866
2024-02-18 11:00:00,2808.0,2821.4,2795.0,2812.2,8100.544
2024-02-18 13:00:00,2812.2,2845.2,2807.8,2828.7,8956.771
2024-02-18 15:00:00,2828.8,2850.0,2816.9,2849.5,10182.0988
2024-02-18 17:00:00,2849.6,2897.7,2846.9,2884.8,22464.0279
2024-02-18 19:00:00,2884.9,2894.8,2860.3,2869.8,8846.0042
2024-02-18 21:00:00,2869.9,2891.8,2869.8,2888.9,6159.9257
2024-02-18 23:00:00,2889.0,2914.1,2882.9,2910.8,12732.8735
2024-02-19 01:00:00,2910.8,2934.2,2909.1,2930.3,12592.9589
2024-02-19 03:00:00,2930.2,2931.2,2904.5,2913.6,12940.3778
2024-02-19 05:00:00,2913.5,2922.9,2900.0,2917.7,10159.0283
2024-02-19 07:00:00,2917.5,2924.0,2893.6,2895.4,10749.8088
2024-02-19 09:00:00,2895.1,2923.0,2887.9,2912.8,11496.2451
2024-02-19 11:00:00,2912.6,2947.8,2890.3,2945.8,14426.3804
2024-02-19 13:00:00,2946.1,2956.1,2923.3,2937.7,13074.649
2024-02-19 15:00:00,2937.7,2971.4,2929.3,2969.3,12971.169
2024-02-19 17:00:00,2969.3,2986.7,2933.4,2945.3,16349.9948
2024-02-19 19:00:00,2945.3,2957.8,2905.6,2925.1,15512.0582
2024-02-19 21:00:00,2925.2,2934.1,2908.7,2910.5,9011.6554
2024-02-19 23:00:00,2910.5,2939.2,2905.1,2931.3,8674.5756
2024-02-20 01:00:00,2931.2,2938.8,2917.3,2922.6,7912.1074
2024-02-20 03:00:00,2922.6,2924.7,2877.1,2903.2,12528.3175
2024-02-20 05:00:00,2903.0,2944.1,2902.8,2939.1,9043.2593
2024-02-20 07:00:00,2939.1,3002.1,2930.0,2997.9,20638.3178
2024-02-20 09:00:00,2997.9,3005.8,2904.2,2927.4,34286.4636
2024-02-20 11:00:00,2927.8,2936.0,2888.8,2920.1,19534.9496
2024-02-20 13:00:00,2919.9,2985.8,2910.7,2985.0,18544.7461
2024-02-20 15:00:00,2984.9,2994.2,2965.3,2991.1,17205.2567
2024-02-20 17:00:00,2991.1,3037.0,2984.8,3015.8,15815.7918
2024-02-20 19:00:00,3015.8,3017.5,2989.1,3001.3,8131.4205
2024-02-20 21:00:00,3001.0,3014.1,2993.4,3008.6,13859.9973
2024-02-20 23:00:00,3008.5,3012.3,2974.0,2977.0,11946.0584
2024-02-21 01:00:00,2976.8,2980.9,2924.5,2942.7,14265.3475
2024-02-21 03:00:00,2942.9,2957.7,2886.6,2898.6,20155.703
2024-02-21 05:00:00,2898.6,2926.6,2888.0,2901.1,16805.2653
2024-02-21 07:00:00,2901.2,2930.0,2881.9,2910.9,26778.9236
2024-02-21 09:00:00,2911.0,2924.5,2870.3,2918.0,19774.5054
2024-02-21 11:00:00,2918.0,2940.2,2897.9,2900.1,18019.6381
2024-02-21 13:00:00,2900.2,2917.5,2888.7,2915.7,15029.7374
2024-02-21 15:00:00,2915.7,2930.6,2902.4,2930.1,20266.2364
2024-02-21 17:00:00,2930.1,2981.1,2914.8,2969.9,16441.0248
2024-02-21 19:00:00,2969.9,2970.0,2909.5,2913.8,18993.4892
2024-02-21 21:00:00,2913.8,2944.9,2913.6,2938.8,10258.7878
2024-02-21 23:00:00,2938.8,2946.7,2922.9,2935.9,14798.8989
2024-02-22 01:00:00,2936.1,2999.4,2933.6,2995.3,14427.3736
2024-02-22 03:00:00,2995.3,3036.0,2989.6,3026.5,16799.3352
2024-02-22 05:00:00,3026.4,3026.4,2973.0,2992.6,9773.3212
2024-02-22 07:00:00,2993.2,3007.2,2933.7,2947.1,15836.9545
2024-02-22 09:00:00,2947.1,2999.5,2941.3,2988.4,23889.0035
2024-02-22 11:00:00,2988.1,2989.9,2961.7,2985.2,14280.4268
2024-02-22 13:00:00,2985.1,3002.5,2975.5,2987.0,9511.314
2024-02-22 15:00:00,2986.5,3035.3,2972.1,2983.8,17774.8452
2024-02-22 17:00:00,2984.2,2991.9,2967.9,2970.8,9363.1902
2024-02-22 19:00:00,2970.9,2994.7,2969.8,2979.4,9846.0097
2024-02-22 21:00:00,2979.4,2991.0,2935.3,2957.5,12734.8035
2024-02-22 23:00:00,2957.6,2965.0,2950.2,2963.0,11764.7757
2024-02-23 01:00:00,2962.8,2971.4,2925.0,2936.1,13886.6277
2024-02-23 03:00:00,2936.0,2948.3,2915.2,2941.3,11342.4509
2024-02-23 05:00:00,2941.3,2950.5,2934.5,2946.2,5133.8138
2024-02-23 07:00:00,2946.1,2946.3,2926.1,2944.0,12604.3472
2024-02-23 09:00:00,2943.9,2963.8,2914.8,2917.3,21945.7066
2024-02-23 11:00:00,2916.8,2948.4,2902.7,2946.7,15689.843
2024-02-23 13:00:00,2946.7,2952.4,2934.1,2946.6,8857.1353
2024-02-23 15:00:00,2946.8,2955.0,2939.0,2943.4,5899.8966
2024-02-23 17:00:00,2943.5,2947.2,2909.8,2923.9,14660.2162
2024-02-23 19:00:00,2923.9,2938.9,2908.1,2910.5,6175.8929
2024-02-23 21:00:00,2910.5,2936.5,2910.2,2933.3,5251.6729
2024-02-23 23:00:00,2932.9,2955.2,2931.9,2951.0,6440.9025
2024-02-24 01:00:00,2951.0,2964.6,2946.5,2962.6,11542.8783
2024-02-24 03:00:00,2963.3,2964.0,2946.6,2957.5,7728.7602
2024-02-24 05:00:00,2957.4,2964.7,2951.7,2958.8,5569.9905
2024-02-24 07:00:00,2958.8,2965.4,2952.3,2964.8,5179.1033
2024-02-24 09:00:00,2964.9,2966.6,2951.5,2954.4,4374.0591
2024-02-24 11:00:00,2954.3,3004.6,2954.3,2991.0,9638.1475
2024-02-24 13:00:00,2991.0,3003.5,2978.3,2987.3,9127.5357
2024-02-24 15:00:00,2987.4,2991.9,2979.3,2985.8,4632.5683
2024-02-24 17:00:00,2985.9,2995.2,2984.9,2994.2,6154.5087
2024-02-24 19:00:00,2994.2,3019.4,2985.1,3018.6,7733.163
2024-02-24 21:00:00,3018.5,3050.1,3011.1,3027.8,13554.0481
2024-02-24 23:00:00,3027.6,3041.6,3014.3,3037.3,17592.5084
2024-02-25 01:00:00,3038.5,3052.5,3032.3,3034.8,10469.9763
2024-02-25 03:00:00,3034.7,3042.8,3011.7,3022.4,9576.4024
2024-02-25 05:00:00,3022.3,3045.1,3021.8,3044.9,8805.1912
2024-02-25 07:00:00,3045.0,3053.1,3030.7,3038.8,13839.6778
2024-02-25 09:00:00,3038.8,3077.1,3037.1,3045.4,18749.1569
2024-02-25 11:00:00,3044.8,3072.0,3031.5,3066.9,17946.2278
2024-02-25 13:00:00,3067.0,3093.8,3054.8,3087.8,10451.5689
2024-02-25 15:00:00,3088.4,3130.1,3087.8,3116.6,22139.3102
2024-02-25 17:00:00,3116.3,3121.4,3101.6,3118.3,13118.4885
2024-02-25 19:00:00,3118.2,3139.7,3105.9,3109.4,16632.6895
2024-02-25 21:00:00,3110.0,3113.0,3041.5,3111.0,14484.6743
2024-02-25 23:00:00,3110.7,3113.7,3099.1,3109.4,5425.7294
2024-02-26 01:00:00,3109.7,3118.5,3088.6,3090.1,8184.9162
2024-02-26 03:00:00,3089.2,3105.3,3038.8,3043.0,15524.2377
2024-02-26 05:00:00,3042.7,3073.8,3042.1,3060.4,10373.5354
2024-02-26 07:00:00,3060.3,3080.6,3039.9,3064.9,13603.4722
2024-02-26 09:00:00,3064.9,3150.6,3063.6,3150.3,18608.3763
2024-02-26 11:00:00,3150.3,3169.1,3139.9,3152.4,14510.0413
2024-02-26 13:00:00,3153.2,3188.0,3131.4,3183.2,18918.8626
2024-02-26 15:00:00,3183.1,3203.6,3170.4,3189.3,15197.5965
2024-02-26 17:00:00,3189.1,3194.7,3168.2,3180.6,10594.7604
2024-02-26 19:00:00,3180.6,3239.0,3168.3,3226.1,13476.6288
2024-02-26 21:00:00,3226.0,3285.6,3210.3,3220.1,21697.3957
2024-02-26 23:00:00,3220.9,3232.6,3206.6,3224.5,7169.2868
2024-02-27 01:00:00,3224.6,3239.9,3211.9,3218.6,9593.7069
2024-02-27 03:00:00,3218.6,3263.1,3217.9,3262.5,12773.9479
2024-02-27 05:00:00,3262.5,3273.4,3250.8,3260.0,7569.944
2024-02-27 07:00:00,3260.0,3293.9,3245.6,3272.4,14552.9945
2024-02-27 09:00:00,3272.4,3281.7,3224.5,3234.9,15357.9803
2024-02-27 11:00:00,3234.8,3253.9,3175.0,3227.5,23887.9061
2024-02-27 13:00:00,3227.4,3264.3,3222.5,3254.6,8653.7403
2024-02-27 15:00:00,3254.8,3259.8,3237.9,3253.2,7458.3839
2024-02-27 17:00:00,3253.3,3274.5,3241.7,3247.9,7425.0668
2024-02-27 19:00:00,3247.9,3261.3,3236.5,3239.5,6756.4457
2024-02-27 21:00:00,3239.2,3254.0,3233.9,3252.0,5558.8183
2024-02-27 23:00:00,3252.6,3274.1,3247.7,3256.2,5329.175
2024-02-28 01:00:00,3256.4,3311.5,3254.0,3307.1,7990.3933
2024-02-28 03:00:00,3307.4,3380.2,3286.6,3365.5,17514.1153
2024-02-28 05:00:00,3366.2,3375.1,3286.7,3301.6,12396.5512
2024-02-28 07:00:00,3301.7,3370.4,3294.0,3361.4,14146.2739
2024-02-28 09:00:00,3361.4,3384.9,3325.7,3355.1,22988.1106
2024-02-28 11:00:00,3355.1,3495.7,3043.7,3348.7,60416.279
2024-02-28 13:00:00,3349.4,3441.7,3151.0,3304.1,30261.914
2024-02-28 15:00:00,3303.2,3331.2,3260.2,3326.8,13185.691
2024-02-28 17:00:00,3325.8,3386.4,3322.9,3386.0,8800.2152
2024-02-28 19:00:00,3385.7,3471.4,3376.8,3421.5,16455.1222
2024-02-28 21:00:00,3420.5,3430.5,3394.6,3410.7,10001.4321
2024-02-28 23:00:00,3411.0,3481.5,3401.2,3475.5,10836.9481
2024-02-29 01:00:00,3475.3,3499.5,3452.8,3470.5,8352.9593
2024-02-29 03:00:00,3472.1,3505.8,3446.2,3467.9,7037.2913
2024-02-29 05:00:00,3467.5,3529.2,3448.0,3520.0,7879.3495
2024-02-29 07:00:00,3520.0,3523.3,3450.9,3484.1,7699.0811
2024-02-29 09:00:00,3484.9,3503.9,3456.2,3473.1,9214.0642
2024-02-29 11:00:00,3472.9,3474.9,3189.6,3385.7,22207.6979
2024-02-29 13:00:00,3387.4,3414.9,3355.7,3407.5,9045.8071
2024-02-29 15:00:00,3407.3,3422.3,3314.0,3352.0,10877.0587
2024-02-29 17:00:00,3352.0,3361.8,3301.7,3341.2,10559.5542
2024-02-29 19:00:00,3341.1,3391.3,3340.6,3377.3,7284.797
2024-02-29 21:00:00,3377.5,3382.0,3354.6,3370.5,16776.3074
2024-02-29 23:00:00,3370.4,3389.7,3367.5,3373.0,4591.0742
2024-03-01 01:00:00,3373.0,3402.1,3366.2,3366.5,4944.718
2024-03-01 03:00:00,3366.6,3439.3,3355.4,3433.4,8997.9786
2024-03-01 05:00:00,3432.8,3432.8,3402.1,3414.2,4846.3072
2024-03-01 07:00:00,3414.1,3452.8,3413.2,3442.1,3885.4972
2024-03-01 09:00:00,3442.1,3453.1,3383.3,3393.9,11186.3033
2024-03-01 11:00:00,3393.9,3428.5,3382.8,3423.0,5674.8828
2024-03-01 13:00:00,3423.1,3438.9,3413.3,3430.6,4084.7367
2024-03-01 15:00:00,3430.7,3453.0,3424.5,3429.3,9536.0301
