Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
2023-04-03 14:08:00,2023-04-07 08:49:00,3 days 18:41:00,0.0,10000.0,10000.0,0.0,1.6772700983227251,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-12-26 12:10:00,2021-12-29 19:56:00,3 days 07:46:00,1.7077798861480076,8686.280287599999,10000.0,1344.4387124,-13.137197124000014,-8.364411294619083,0.0,0.0,-99.99769690614005,,,0.0,-13.13719712400001,-13.13719712400001,2 days 22:37:00,2 days 22:37:00,36.0,33.33333333333333,0.1051524710830698,-0.10460251046024993,0.00877391194393784,0 days 00:01:00,0 days 00:01:00,1.754853552586027,0.008784224124015904,1.1804406276522967,-0.3057632134697073
2020-10-30 11:28:00,2020-11-02 08:03:00,2 days 20:35:00,0.0,10000.0,10000.0,0.0,6.00171328948844,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-02-15 14:25:00,2021-02-20 08:41:00,4 days 18:16:00,0.07907638779060573,9944.80472,10039.44472,37.555279999999996,-0.5519527999999991,0.65861386686591,-20.74203780289373,3.1097616917146627,-25.394155284391175,-6.669976628163096,-5.293393897949058,-22.003227166346527,-0.9426816187499187,-0.9426816187499187,3 days 14:30:00,3 days 14:30:00,1.0,0.0,-0.1877067008312694,-0.1877067008312694,-0.1877067008312694,0 days 00:04:00,0 days 00:04:00,0.0,-0.1877067008312694,,
2021-06-21 01:34:00,2021-06-24 06:28:00,3 days 04:54:00,3.3681214421252372,8560.73352,10040.809,551.78648,-14.392664800000002,-15.7147508954738,-98.83532281495863,0.8228375865012485,-99.99950778956546,-120.11522618359227,-1.580317251618822,-6.704972903397754,-14.740599885925521,-14.740599885925521,2 days 19:34:00,2 days 19:34:00,15.0,6.666666666666667,0.07554296506138147,-1.2437051732031135,-0.6403310610610724,0 days 00:40:00,0 days 00:09:00,0.007812956688218452,-0.6395594236454454,-6.102963671787573,-9.244583333333525
2023-07-26 12:40:00,2023-07-29 21:40:00,3 days 09:00:00,0.0,10000.0,10000.0,0.0,1.313960833859759,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2022-05-10 07:03:00,2022-05-13 05:15:00,2 days 22:12:00,15.038759689922482,8360.26688,10293.931919999995,656.95312,-16.397331200000007,-14.541062801932359,-99.99891489068679,0.0012000841130942344,-99.99998009482374,-83326.58836125644,-0.8686142191468063,-5.323476407054479,-18.7845135855532,-7.059513874305104,1 days 14:29:00,0 days 11:09:00,18.0,16.666666666666664,3.438661710037172,-3.9818884005859756,-0.5969236965868596,0 days 06:52:00,0 days 00:34:00,0.3375697843445089,-0.585664222759586,-1.6391751317065035,-0.33641411133247223
2024-10-19 18:34:00,2024-10-22 19:06:00,3 days 00:32:00,5.312899106002554,6688.197595199996,10000.0,3424.7645448,-33.118024048000045,-0.4920136908157417,-99.99999999999999,3.355647568717198e-11,-100.0,-2980050733940.1,-0.2737472581423521,-3.017334478655855,-33.14183452560003,-33.14183452560003,2 days 15:23:00,2 days 15:23:00,104.0,49.03846153846153,0.4365582312350291,-0.20494699646641523,0.013228342236160096,0 days 00:01:00,0 days 00:01:00,1.5455479585802014,0.013267545202100273,1.5264339633921582,0.1232008643959831
2020-08-27 04:30:00,2020-08-30 12:20:00,3 days 07:50:00,2.3355576739752144,9718.197907359998,10027.621555259999,193.99007264,-2.818020926400022,13.83055751922935,0.0,0.0,-95.65689317953887,,,0.0,-5.236355251406244,-2.8676474689130202,2 days 19:40:00,1 days 09:52:00,5.0,20.0,2.1305891782825936,-1.6504760490034798,-0.17210449649915915,0 days 00:35:00,0 days 00:19:00,0.7222115745820613,-0.1639001738209811,-0.2828504364278101,-0.0864681067445463
2022-03-26 19:17:00,2022-03-31 15:37:00,4 days 20:20:00,8.696309739866908,9852.029699999997,10069.43064,118.2603,-1.4797030000000269,14.459788789601943,-59.62174893185165,5.138118145040544,-67.45527709755945,-11.603810431918587,-4.715944951671679,-19.338587987068237,-3.0830456169664955,-0.6318262699722077,4 days 10:23:00,0 days 17:50:00,3.0,33.33333333333333,0.8377581120943889,-0.6217008797653967,-0.09735588198646061,0 days 07:26:00,0 days 03:14:00,0.7458170717460448,-0.09517249299131336,-0.21576368171273552,-0.12129005919576208
