Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
2025-02-18 06:30:00,2025-02-22 18:02:00,4 days 11:32:00,73.0322152108934,8608.639240000004,10004.534599999999,1419.4029200000002,-13.913607599999958,1.067531235173184,-99.75236328085941,0.09753274707405223,-99.9780961781613,-1022.7576508751664,-1.7722922852170675,-6.005083105582749,-14.894421679704262,0.9187685075511526,-16.611321030365524,-8.37778751518276,4 days 05:40:00,2 days 02:51:00,37.0,91.8918918918919,0.5016341111195644,-0.19322924717884993,0.24020786765368562,2 days 03:14:00,0 days 01:58:00,35.821575321746856,0.24032038906652603
2023-09-26 23:57:00,2023-09-30 03:51:00,3 days 03:54:00,69.17221693625119,9479.1374,10000.0,703.5480400000001,-5.208626000000003,2.69973316590803,-93.25241370099627,4.080751354762913,-98.59119364915817,-22.85177546829832,-1.9677495145866921,-15.016580726435906,-7.795647515697476,0.9582508184016593,-6.209963200000002,-6.209963200000002,2 days 22:04:00,2 days 22:04:00,18.0,100.0,0.39975399753995333,0.12531328320801727,0.19200308968068125,1 days 18:29:00,0 days 02:41:00,,0.19202055329262668
2022-07-11 19:19:00,2022-07-15 19:15:00,3 days 23:56:00,93.81918819188192,9553.82156,10010.72632,1207.00102,-4.461784399999997,6.917077175697875,-89.97862928525836,5.233062297755454,-94.37281677121553,-17.194259148004345,-2.2015122293841096,-14.374512111936804,-9.86519793086229,0.7811700511086368,-6.259595357712266,-2.363532025007553,3 days 17:42:00,1 days 06:02:00,31.0,96.7741935483871,0.9619320507572526,-1.2219959266802527,0.2767109861403272,1 days 06:59:00,0 days 02:43:00,8.035735866550635,0.2773432441975172
2023-10-13 09:19:00,2023-10-16 22:19:00,3 days 13:00:00,92.1147763217352,9264.526939999998,10000.0,740.7245,-7.35473060000002,2.930164414781047,-99.53892141790564,0.3011619406780249,-99.96190718879211,-330.51627039528097,-1.6505158148272103,-13.533999657024186,-9.69306146997523,0.7980203630143189,-7.354730600000026,-7.354730600000026,3 days 07:10:00,3 days 07:10:00,19.0,94.73684210526315,0.8481110254433544,-0.01582278481013777,0.20735385090429048,2 days 00:01:00,0 days 03:38:00,250.18135206106479,0.2075127848611267
2023-03-23 10:26:00,2023-03-27 19:22:00,4 days 08:56:00,14.420555846879916,9179.919360000002,10016.218,394.69088,-8.200806399999983,-4.509908944831274,-99.01450233200777,0.5499641858657827,-99.9209812783221,-180.0380913461372,-1.9796188708949287,-11.858812068843013,-3.9355410284817767,0.9457542100504159,-8.349445269661649,-8.349445269661649,4 days 03:05:00,4 days 03:05:00,10.0,90.0,0.6765327695560153,-0.1385189131592912,0.24041122949658433,0 days 12:20:00,0 days 01:22:00,18.375494241013786,0.24068345778707534
2025-01-10 09:49:00,2025-01-13 02:14:00,2 days 16:25:00,7.2441895562933905,9546.283840000002,10024.0578,198.24342,-4.537161599999981,-2.1509506433646965,-83.25337676482924,3.468883101899994,-99.81899967114688,-24.0000525584818,-4.104545834818198,-17.467185962496323,-2.609118862229959,0.8963677263900469,-4.766272995752264,-2.55314829374802,2 days 10:27:00,1 days 05:17:00,5.0,100.0,0.6512162420992063,0.10458262027002174,0.31062187760118043,0 days 02:06:00,0 days 00:47:00,,0.31079256416391754
2023-10-02 21:04:00,2023-10-05 13:09:00,2 days 16:05:00,6.9364161849710975,9559.49854,10004.116,158.6805,-4.405014599999995,-2.637528259231349,-94.14654874585446,1.6246554305050727,-98.57595970982655,-57.948625276552455,-2.935878337970538,-15.130473385812213,-1.8642023356508175,0.9633308213689595,-6.22231349576513,-3.4280767478825744,2 days 06:39:00,1 days 05:07:00,4.0,100.0,0.24140012070006378,0.09009009009008917,0.16925273605503666,0 days 03:36:00,0 days 00:57:00,,0.16926838639050867
2023-02-23 00:33:00,2023-02-27 19:40:00,4 days 19:07:00,94.17182545674166,9646.30398,10003.080479999999,158.22122,-3.5369601999999936,-1.9955886986660978,-71.2597358210541,16.339975300633874,-93.54465880331723,-4.361067535903174,-1.8870442132694762,-10.81256952086378,-1.565349551594215,0.9879844728142895,-6.590453424003639,-3.64382431200182,4 days 12:14:00,2 days 06:39:00,4.0,100.0,0.2718812088256861,0.13599748927710653,0.2042900770949707,4 days 02:57:00,1 days 01:54:00,,0.2043022289597185
2022-10-17 02:56:00,2022-10-20 02:42:00,2 days 23:46:00,34.15070242656449,9552.644699999997,10005.203279999998,316.20624,-4.473553000000028,-1.3385063045586767,-76.48853614228143,3.5595411639663914,-97.88672452752893,-21.488313414263306,-4.453833522713428,-15.73949215789227,-3.195371475714941,0.9549312692303835,-4.859657184296617,-2.6354121921483173,2 days 16:34:00,1 days 08:30:00,8.0,100.0,0.327805630543776,0.01931620629707087,0.1737074918076953,0 days 18:03:00,0 days 02:46:00,,0.17373950029698215
2022-01-18 00:58:00,2022-01-21 08:38:00,3 days 07:40:00,0.09487666034155598,8468.523379999999,10000.261299999998,39.68544,-15.314766200000014,-15.011828320378504,-99.93985271935857,0.007767341473741157,-99.99966930646576,-12866.674274231736,-1.6146703790154922,-5.599024123664533,-3.590278017792315,0.7810166711200492,-17.849512792230737,-8.943549896115377,3 days 01:47:00,1 days 12:55:00,1.0,100.0,0.04052684903748105,0.04052684903748105,0.04052684903748105,0 days 00:03:00,0 days 00:03:00,,0.04052684903748105
