Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
2021-05-22 22:00:00,2023-05-15,722 days 02:00:00,0.0,10000.0,10000.0,0.0,-52.036382596605065,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-05-22 22:00:00,2023-02-23,641 days 02:00:00,0.0,10000.0,10000.0,0.0,-35.92142362846386,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-05-22 22:00:00,2022-12-04,560 days 02:00:00,0.0,10000.0,10000.0,0.0,-46.52248048101947,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-05-22 22:00:00,2023-08-06,805 days 02:00:00,0.0,10000.0,10000.0,0.0,-21.575364418404895,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-05-22 22:00:00,2023-03-26,672 days 02:00:00,0.0,10000.0,10000.0,0.0,-46.78755576154337,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-05-22 22:00:00,2022-08-10,444 days 02:00:00,0.0,10000.0,10000.0,0.0,-28.525275316983123,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-05-22 22:00:00,2022-07-15,418 days 02:00:00,0.0,10000.0,10000.0,0.0,-70.58687213950525,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-05-22 22:00:00,2022-03-19,300 days 02:00:00,0.0,10000.0,10000.0,0.0,-34.800996466021665,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-05-22 22:00:00,2022-08-22,456 days 02:00:00,0.0,10000.0,10000.0,0.0,-31.176096032956846,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
2021-05-22 22:00:00,2024-12-04,1291 days 02:00:00,0.0,10000.0,10000.0,0.0,154.43752665426388,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,SegmentedRegressionWithFinalFitBands
