Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
2021-12-12,2024-12-27,1111 days,41.63669064748202,12051.31292,16828.34048,668.9070800000001,20.5131292,-2.273321139273591,6.315970884334998,41.28582132120694,6.321831853164683,0.15298159712498505,0.25001906345745295,0.16899823435280484,-37.37299924181233,-10.256129026545453,561 days,87 days 00:00:00,19.0,36.84210526315789,30.872361626958966,-17.009911366799457,1.2346688162112818,91 days,24 days,1.464910604829288,2.1387473994803528,0.507819391961636,0.09477306598075891
2025-01-21,2025-01-27,6 days,0.0,10000.0,10000.0,0.0,-4.376767430888015,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,EMACrossoverRSIStrategy
2020-02-29,2021-02-15,352 days,40.226628895184135,83822.46926,86895.32926,106.44996,738.2246925999999,1206.0472625862324,801.0512096295761,880.217015860469,806.6962728635364,0.9100610363076165,16.48450375154133,25.568197032267367,-31.329984222925066,-8.914721398455589,81 days,12 days 00:00:00,2.0,100.0,38.69926771751271,30.068941134877146,34.31480517128307,79 days,70 days,,34.38410442619493,3.9628806534927032,
2020-04-21,2021-06-22,427 days,72.19626168224299,69210.84739999998,117951.50636,696.2726,592.1084739999999,838.3384032314368,420.5994083047194,533.9907486228733,422.61475222983603,0.7876529872276203,7.67419397419849,10.17842902460142,-41.32262525858599,-11.046236847708002,81 days,16 days 00:00:00,5.0,80.0,321.4653951972647,-13.783462678758285,48.543373212302264,135 days,61 days,29.119906601647788,77.5179366347962,1.2753727396257377,0.7047871595747309
2024-08-25,2024-10-28,64 days,18.461538461538463,9390.792640000001,10336.6375,30.38736,-6.092073599999985,4.0481134217954,-29.739272916587854,10.14137052251822,-30.125691222974492,-2.932470798749916,-2.440151842055001,-3.250047620413529,-9.150411436988081,-5.011668218494036,8 days,6 days 00:00:00,1.0,0.0,-7.3396100808369,-7.3396100808369,-7.3396100808369,11 days,11 days,0.0,-7.3396100808369,,
2020-06-26,2020-07-07,11 days,0.0,10000.0,10000.0,0.0,4.373419377343683,0.0,0.0,0.0,,,,-0.0,,,,0,,,,,,,,,,,EMACrossoverRSIStrategy
2019-03-17,2021-05-25,800 days,53.93258426966292,98135.96011999997,167765.47291999997,1096.1998800000001,881.3596011999998,1541.7414504001943,183.1109449784335,228.12345780044606,183.47946548081234,0.8026835413770212,4.011940680347193,4.411878389753,-41.50407803708411,-12.586494104567421,140 days,22 days 00:00:00,8.0,62.5,321.4653951972647,-15.856065590363889,33.80085504381647,135 days,53 days,12.961941890133584,54.67376304643068,1.310577482453943,0.5414498694726606
2023-05-17,2025-01-01,595 days,44.46308724832215,13636.858579999998,18352.847459999997,397.41142,36.368585799999984,91.27944783526327,20.920860678272057,44.66914920048413,20.95947333686532,0.4683514473126637,0.9239257787526043,0.570321837751419,-36.68255236509223,-6.242168369956618,296 days,32 days 00:00:00,9.0,33.33333333333333,30.872361626958966,-7.335400136619197,4.0792104084197645,91 days,29 days,2.407256868131747,5.1423069080838015,0.826016495864796,0.1736998784096114
2023-01-10,2023-03-20,69 days,25.71428571428571,9582.7358,10127.402000000002,32.4152,-4.172641999999996,4.354973212625172,-19.927932823549376,20.367203553415344,-20.185423225128474,-0.9784324476006768,-1.233081066311363,-2.1071759134231227,-9.457175690270825,-4.058155969307742,28 days,11 days 00:00:00,1.0,0.0,-6.453307857654645,-6.453307857654645,-6.453307857654645,17 days,17 days,0.0,-6.453307857654645,,
2020-12-18,2023-12-31,1108 days,36.06853020739405,17059.588839999997,22604.052320000003,967.4938000000001,70.59588839999996,117.28821954867166,19.219344793031933,59.236258995145086,19.23826158799198,0.32445237290570833,0.6004584615530545,0.4761691008559435,-40.36243586256221,-13.563716878655715,505 days,78 days 00:00:00,17.0,41.17647058823529,43.99764886414113,-17.009911366799457,2.324634777729906,51 days,23 days,1.710741505781702,3.7090177532486703,0.48000315061278287,0.10286613137249834
